subject_id,title,,authority_id,xml,,
4291,"S. Maria del Popolo (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n82066585,n82066585,http://id.loc.gov/authorities/names/n82066585.marcxml.xml,,
5761,"S. Maria in Campitelli (Church : Rome, Italy)",http://id.loc.gov/authorities/names/nr88010412,nr88010412,http://id.loc.gov/authorities/names/nr88010412.marcxml.xml,,
4344,"Santa Maria di Montesanto (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n91053039,n91053039,http://id.loc.gov/authorities/names/n91053039.marcxml.xml,,
5887,"Monasterio di S. Maria Nuova (Monreale, Italy)",http://id.loc.gov/authorities/names/no2004022982,no2004022982,http://id.loc.gov/authorities/names/no2004022982.marcxml.xml,,
4109,"Santa Maria Maggiore (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n88227199,n88227199,http://id.loc.gov/authorities/names/n88227199.marcxml.xml,,
3409,"Santa Maria Maggiore (Church : Rome, Italy)",http://id.loc.gov/authorities/names/n88227199,n88227199,http://id.loc.gov/authorities/names/n88227199.marcxml.xml,,
6388,"Santa Maria Novella (Church : Florence, Italy)",http://id.loc.gov/authorities/names/n79100216,n79100216,http://id.loc.gov/authorities/names/n79100216.marcxml.xml,,
4723,"Santa Pudenziana (Church : Italy, Rome)",http://id.loc.gov/authorities/names/n2004014700,n2004014700,http://id.loc.gov/authorities/names/n2004014700.marcxml.xml,,
2083,"Santa Sabina (Basilica : Italy, Rome)",http://id.loc.gov/authorities/names/n85118301,n85118301,http://id.loc.gov/authorities/names/n85118301.marcxml.xml,,
5759,"Santa Sabina (Basilica : Italy, Rome)",http://id.loc.gov/authorities/names/n85118301,n85118301,http://id.loc.gov/authorities/names/n85118301.marcxml.xml,,
6855,"Santa Trinità (Church : Florence, Italy)",http://id.loc.gov/authorities/names/nr89001831,nr89001831,http://id.loc.gov/authorities/names/nr89001831.marcxml.xml,,
5820,"Chiesa di Sant’Agostino (Genoa, Italy)",http://id.loc.gov/authorities/names/nb2005019733,nb2005019733,http://id.loc.gov/authorities/names/nb2005019733.marcxml.xml,,
4613,"Ss. Luca e Martina (Church : Rome, Italy)",http://id.loc.gov/authorities/names/no2001092035,no2001092035,http://id.loc.gov/authorities/names/no2001092035.marcxml.xml,,
4428,"Monastero dei Santi Quattro Coronati (Rome, Italy)",http://id.loc.gov/authorities/names/nr2007012215,nr2007012215,http://id.loc.gov/authorities/names/nr2007012215.marcxml.xml,,
4616,"Chiesa dei Santi Sergio e Bacco degli Ucraini (Rome, Italy)",http://id.loc.gov/authorities/names/n2017026630,n2017026630,http://id.loc.gov/authorities/names/n2017026630.marcxml.xml,,
2256,"Chiesa di S. Ignazio di Loyola (Rome, Italy)",http://id.loc.gov/authorities/names/n97098567,n97098567,http://id.loc.gov/authorities/names/n97098567.marcxml.xml,,
2099,"S. Ivo alla Sapienza (Church : Rome, Italy)",http://id.loc.gov/authorities/names/nr90018855,nr90018855,http://id.loc.gov/authorities/names/nr90018855.marcxml.xml,,
4293,"S. Ivo alla Sapienza (Church : Rome, Italy)",http://id.loc.gov/authorities/names/nr90018855,nr90018855,http://id.loc.gov/authorities/names/nr90018855.marcxml.xml,,
2110,"Santo Spirito in Sassia (Church : Rome, Italy)",http://id.loc.gov/authorities/names/no94022519,no94022519,http://id.loc.gov/authorities/names/no94022519.marcxml.xml,,
4505,"S. Stefano dei Mori (Church : Rome, Italy)",http://id.loc.gov/authorities/names/no2015156859,no2015156859,http://id.loc.gov/authorities/names/no2015156859.marcxml.xml,,
6383,"S. Stefano dei Mori (Church : Rome, Italy)",http://id.loc.gov/authorities/names/no2015156859,no2015156859,http://id.loc.gov/authorities/names/no2015156859.marcxml.xml,,
3226,Sant'Oreste (Italy),http://id.loc.gov/authorities/names/n2001154337,n2001154337,http://id.loc.gov/authorities/names/n2001154337.marcxml.xml,,
2103,Sarcophagi,http://id.loc.gov/authorities/subjects/sh85117506,sh85117506,http://id.loc.gov/authorities/subjects/sh85117506.marcxml.xml,,
6440,Sarcophagi,http://id.loc.gov/authorities/subjects/sh85117506,sh85117506,http://id.loc.gov/authorities/subjects/sh85117506.marcxml.xml,,
4341,"Scalinata della Trinità dei Monti (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh93009312,sh93009312,http://id.loc.gov/authorities/subjects/sh93009312.marcxml.xml,,
4619,Excavations (Archaeology)$zItaly$zRome,http://id.loc.gov/authorities/subjects/sh2008103397,sh2008103397,http://id.loc.gov/authorities/subjects/sh2008103397.marcxml.xml,,
2151,Sculpture,http://id.loc.gov/authorities/subjects/sh85119004,sh85119004,http://id.loc.gov/authorities/subjects/sh85119004.marcxml.xml,,
7157,Sculpture,http://id.loc.gov/authorities/subjects/sh85119004,sh85119004,http://id.loc.gov/authorities/subjects/sh85119004.marcxml.xml,,
7353,"Sculpture, Greek",http://id.loc.gov/authorities/subjects/sh85119089,sh85119089,http://id.loc.gov/authorities/subjects/sh85119089.marcxml.xml,,
434,Sculpture,http://id.loc.gov/authorities/subjects/sh85119004,sh85119004,http://id.loc.gov/authorities/subjects/sh85119004.marcxml.xml,,
436,Terra-cotta sculpture,http://id.loc.gov/authorities/subjects/sh85134052,sh85134052,http://id.loc.gov/authorities/subjects/sh85134052.marcxml.xml,,
6464,"Sculpture, Ancient",http://id.loc.gov/authorities/subjects/sh85119030,sh85119030,http://id.loc.gov/authorities/subjects/sh85119030.marcxml.xml,,
5225,"Sculpture, Cypriote",http://id.loc.gov/authorities/subjects/sh85119069,sh85119069,http://id.loc.gov/authorities/subjects/sh85119069.marcxml.xml,,
6507,"Sculpture, Egyptian",http://id.loc.gov/authorities/subjects/sh85119073,sh85119073,http://id.loc.gov/authorities/subjects/sh85119073.marcxml.xml,,
5313,"Sculpture, Gothic",http://id.loc.gov/authorities/subjects/sh85119086,sh85119086,http://id.loc.gov/authorities/subjects/sh85119086.marcxml.xml,,
5413,"Sculpture, Greek",http://id.loc.gov/authorities/subjects/sh85119089,sh85119089,http://id.loc.gov/authorities/subjects/sh85119089.marcxml.xml,,
2149,"Sculpture, Greek",http://id.loc.gov/authorities/subjects/sh85119089,sh85119089,http://id.loc.gov/authorities/subjects/sh85119089.marcxml.xml,,
6548,"Sculpture, Hellenistic",http://id.loc.gov/authorities/subjects/sh85119094,sh85119094,http://id.loc.gov/authorities/subjects/sh85119094.marcxml.xml,,
6447,"Sculpture, Roman",http://id.loc.gov/authorities/subjects/sh85119157,sh85119157,http://id.loc.gov/authorities/subjects/sh85119157.marcxml.xml,,
6536,Seals (Numismatics),http://id.loc.gov/authorities/subjects/sh85119320,sh85119320,http://id.loc.gov/authorities/subjects/sh85119320.marcxml.xml,,
4182,Secular games,http://id.loc.gov/authorities/subjects/sh85119457,sh85119457,http://id.loc.gov/authorities/subjects/sh85119457.marcxml.xml,,
3742,Segesta (Extinct city),http://id.loc.gov/authorities/subjects/sh86001590,sh86001590,http://id.loc.gov/authorities/subjects/sh86001590.marcxml.xml,,
7207,Self-portraits,http://id.loc.gov/authorities/subjects/sh85119780,sh85119780,http://id.loc.gov/authorities/subjects/sh85119780.marcxml.xml,,
3746,Selinus (Extinct city),http://id.loc.gov/authorities/subjects/sh91003755,sh91003755,http://id.loc.gov/authorities/subjects/sh91003755.marcxml.xml,,
6854,Sens-sur-Yonne (France),http://id.loc.gov/authorities/names/n81033584,n81033584,http://id.loc.gov/authorities/names/n81033584.marcxml.xml,,
2001,"Severus, Lucius Septimius,$cEmperor of Rome,$d146-211",http://id.loc.gov/authorities/names/n82000920,n82000920,http://id.loc.gov/authorities/names/n82000920.marcxml.xml,,
7173,Sepulchral monuments,http://id.loc.gov/authorities/subjects/sh85120127,sh85120127,http://id.loc.gov/authorities/subjects/sh85120127.marcxml.xml,,
382,Serpentine,http://id.loc.gov/authorities/subjects/sh85120306,sh85120306,http://id.loc.gov/authorities/subjects/sh85120306.marcxml.xml,,
7327,"Sessions, Roger,$d1896-1985",http://id.loc.gov/authorities/names/n82039539,n82039539,http://id.loc.gov/authorities/names/n82039539.marcxml.xml,,
4589,Sestertius (Coin),http://id.loc.gov/authorities/subjects/sh95003370,sh95003370,http://id.loc.gov/authorities/subjects/sh95003370.marcxml.xml,,
7077,"Bernard, Seth",http://id.loc.gov/authorities/names/no2017033904,no2017033904,http://id.loc.gov/authorities/names/no2017033904.marcxml.xml,,
7291,Seventeenth century,http://id.loc.gov/authorities/subjects/sh85120427,sh85120427,http://id.loc.gov/authorities/subjects/sh85120427.marcxml.xml,,
2063,"Shelley, Percy Bysshe$d1792-1822",http://id.loc.gov/authorities/names/n79054060,n79054060,http://id.loc.gov/authorities/names/n79054060.marcxml.xml,,
4458,Siena (Italy),http://id.loc.gov/authorities/names/n79013822,n79013822,http://id.loc.gov/authorities/names/n79013822.marcxml.xml,,
3215,Siena (Italy),http://id.loc.gov/authorities/names/n79013822,n79013822,http://id.loc.gov/authorities/names/n79013822.marcxml.xml,,
5617,Silver bowls,http://id.loc.gov/authorities/subjects/sh85122603,sh85122603,http://id.loc.gov/authorities/subjects/sh85122603.marcxml.xml,,
7070,"Liddell, Siobhan",http://id.loc.gov/authorities/names/no97068560,no97068560,http://id.loc.gov/authorities/names/no97068560.marcxml.xml,,
656,"Collegio dei maroniti (Rome, Italy)",http://id.loc.gov/authorities/names/n81113048,n81113048,http://id.loc.gov/authorities/names/n81113048.marcxml.xml,,
7293,Sixteenth century,http://id.loc.gov/authorities/subjects/sh85123070,sh85123070,http://id.loc.gov/authorities/subjects/sh85123070.marcxml.xml,,
7102,"Snider, Jenny",http://id.loc.gov/authorities/names/n2013045239,n2013045239,http://id.loc.gov/authorities/names/n2013045239.marcxml.xml,,
7323,Solin (Croatia),http://id.loc.gov/authorities/names/n98107260,n98107260,http://id.loc.gov/authorities/names/n98107260.marcxml.xml,,
5044,Solunto (Extinct city),http://id.loc.gov/authorities/subjects/sh95002881,sh95002881,http://id.loc.gov/authorities/subjects/sh95002881.marcxml.xml,,
7278,Sora (Italy),http://id.loc.gov/authorities/names/n84126345,n84126345,http://id.loc.gov/authorities/names/n84126345.marcxml.xml,,
262,Basilicata (Italy),http://id.loc.gov/authorities/names/n79063209,n79063209,http://id.loc.gov/authorities/names/n79063209.marcxml.xml,,
5591,Architecture$zSpain,http://id.loc.gov/authorities/subjects/sh85006691,sh85006691,http://id.loc.gov/authorities/subjects/sh85006691.marcxml.xml,,
6725,Salamanca (Spain : Province),http://id.loc.gov/authorities/names/n79038537,n79038537,http://id.loc.gov/authorities/names/n79038537.marcxml.xml,,
3789,Ciudad Real (Spain),http://id.loc.gov/authorities/names/n79034515,n79034515,http://id.loc.gov/authorities/names/n79034515.marcxml.xml,,
7161,Barcelona (Spain : Province),http://id.loc.gov/authorities/names/n50079643,n50079643,http://id.loc.gov/authorities/names/n50079643.marcxml.xml,,
7168,Extremadura (Spain),http://id.loc.gov/authorities/names/n79049549,n79049549,http://id.loc.gov/authorities/names/n79049549.marcxml.xml,,
5374,Split (Croatia),http://id.loc.gov/authorities/names/n81008274,n81008274,http://id.loc.gov/authorities/names/n81008274.marcxml.xml,,
3217,Spoleto (Italy),http://id.loc.gov/authorities/names/n79100751,n79100751,http://id.loc.gov/authorities/names/n79100751.marcxml.xml,,
3595,"Basilica dei Santi Cosma e Damiano (Rome, Italy)",http://id.loc.gov/authorities/names/no92011104,no92011104,http://id.loc.gov/authorities/names/no92011104.marcxml.xml,,
4050,"Stadium of Domitian (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh99004268,sh99004268,http://id.loc.gov/authorities/subjects/sh99004268.marcxml.xml,,
4533,"Stadio Olimpico (Rome, Italy)",http://id.loc.gov/authorities/names/no2012023743,no2012023743,http://id.loc.gov/authorities/names/no2012023743.marcxml.xml,,
5144,Staircases,http://id.loc.gov/authorities/subjects/sh85127265,sh85127265,http://id.loc.gov/authorities/subjects/sh85127265.marcxml.xml,,
2162,Statues,http://id.loc.gov/authorities/subjects/sh85127595,sh85127595,http://id.loc.gov/authorities/subjects/sh85127595.marcxml.xml,,
2905,Steamboats,http://id.loc.gov/authorities/subjects/sh85127732,sh85127732,http://id.loc.gov/authorities/subjects/sh85127732.marcxml.xml,,
6483,Stele (Archaeology),http://id.loc.gov/authorities/subjects/sh85127907,sh85127907,http://id.loc.gov/authorities/subjects/sh85127907.marcxml.xml,,
4805,Sétif (Algeria),http://id.loc.gov/authorities/names/n86126853,n86126853,http://id.loc.gov/authorities/names/n86126853.marcxml.xml,,
5616,Strasbourg (France),http://id.loc.gov/authorities/names/n79077528,n79077528,http://id.loc.gov/authorities/names/n79077528.marcxml.xml,,
4656,Musical instruments,http://id.loc.gov/authorities/subjects/sh85088961,sh85088961,http://id.loc.gov/authorities/subjects/sh85088961.marcxml.xml,,
395,Stucco,http://id.loc.gov/authorities/subjects/sh85129239,sh85129239,http://id.loc.gov/authorities/subjects/sh85129239.marcxml.xml,,
4550,Subiaco (Italy),http://id.loc.gov/authorities/names/n81066658,n81066658,http://id.loc.gov/authorities/names/n81066658.marcxml.xml,,
3784,Subay_ilah (Tunisia),http://id.loc.gov/authorities/names/nr89007041,nr89007041,http://id.loc.gov/authorities/names/nr89007041.marcxml.xml,,
3369,Subay_ilah (Tunisia),http://id.loc.gov/authorities/names/nr89007041,nr89007041,http://id.loc.gov/authorities/names/nr89007041.marcxml.xml,,
7279,Sulmona (Italy),http://id.loc.gov/authorities/names/n83031972,n83031972,http://id.loc.gov/authorities/names/n83031972.marcxml.xml,,
5070,Susa (Italy),http://id.loc.gov/authorities/names/n94089566,n94089566,http://id.loc.gov/authorities/names/n94089566.marcxml.xml,,
3738,Syracuse (Italy),http://id.loc.gov/authorities/names/n81018794,n81018794,http://id.loc.gov/authorities/names/n81018794.marcxml.xml,,
5657,Syria--Antiquities,http://id.loc.gov/authorities/subjects/sh85131693,sh85131693,http://id.loc.gov/authorities/subjects/sh85131693.marcxml.xml,,
3740,Taormina (Italy),http://id.loc.gov/authorities/names/n79145882,n79145882,http://id.loc.gov/authorities/names/n79145882.marcxml.xml,,
6305,Taormina (Italy),http://id.loc.gov/authorities/names/n79145882,n79145882,http://id.loc.gov/authorities/names/n79145882.marcxml.xml,,
4460,Tarquinia (Italy),http://id.loc.gov/authorities/names/n79086771,n79086771,http://id.loc.gov/authorities/names/n79086771.marcxml.xml,,
3185,Tarquinia (Italy),http://id.loc.gov/authorities/names/n79086771,n79086771 ,http://id.loc.gov/authorities/names/n79086771.marcxml.xml,,
7280,Teano (Italy),http://id.loc.gov/authorities/names/n99001080,n99001080,http://id.loc.gov/authorities/names/n99001080.marcxml.xml,,
3984,"Theater of Balbus (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh86004318,sh86004318,http://id.loc.gov/authorities/subjects/sh86004318.marcxml.xml,,
2251,"Theater of Pompey (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2002007746,sh2002007746,http://id.loc.gov/authorities/subjects/sh2002007746.marcxml.xml,,
4705,"Theater of Pompey (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2002007746,sh2002007746,http://id.loc.gov/authorities/subjects/sh2002007746.marcxml.xml,,
2235,"Temple of the Dioscuri in the Roman Forum (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2007010999,sh2007010999,http://id.loc.gov/authorities/subjects/sh2007010999.marcxml.xml,,
3877,"Temple of Divus Julius (Rome, Italy)",http://id.loc.gov/authorities/names/no2008073535,no2008073535,http://id.loc.gov/authorities/names/no2008073535.marcxml.xml,,
4639,"Temple of Divus Julius (Rome, Italy)",http://id.loc.gov/authorities/names/no2008073535,no2008073535,http://id.loc.gov/authorities/names/no2008073535.marcxml.xml,,
4674,Romulus Mausoleum (Italy),http://id.loc.gov/authorities/subjects/sh89004832,sh89004832,http://id.loc.gov/authorities/subjects/sh89004832.marcxml.xml,,
2132,"Temple of Fortuna (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh95000951,sh95000951,http://id.loc.gov/authorities/subjects/sh95000951.marcxml.xml,,
3623,Temple of Antoninus and Faustina,http://id.loc.gov/authorities/names/no94022516,no94022516,http://id.loc.gov/authorities/names/no94022516.marcxml.xml,,
2225,"Temple of Apollo (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh92006153,sh92006153,http://id.loc.gov/authorities/subjects/sh92006153.marcxml.xml,,
2215,"Temple of Jupiter Capitolinus (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97006452,sh97006452,http://id.loc.gov/authorities/subjects/sh97006452.marcxml.xml,,
2359,"Temple of Hathor (Dandara, Egypt)",http://id.loc.gov/authorities/subjects/sh91005379,sh91005379,http://id.loc.gov/authorities/subjects/sh91005379.marcxml.xml,,
2356,"Temple of Horus (Idf_, Egypt)",http://id.loc.gov/authorities/subjects/sh88000327,sh88000327,http://id.loc.gov/authorities/subjects/sh88000327.marcxml.xml,,
2247,"Temple of Isis and Serapis (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97004303,sh97004303,http://id.loc.gov/authorities/subjects/sh97004303.marcxml.xml,,
4638,"Temple of Isis and Serapis (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh97004303,sh97004303,http://id.loc.gov/authorities/subjects/sh97004303.marcxml.xml,,
2248,"Temple of Mars Ultor (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh96007888,sh96007888,http://id.loc.gov/authorities/subjects/sh96007888.marcxml.xml,,
4725,"Temple of Vesta (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh2009009284,sh2009009284,http://id.loc.gov/authorities/subjects/sh2009009284.marcxml.xml,,
5639,Temple Mount (Jerusalem),http://id.loc.gov/authorities/subjects/sh85133730,sh85133730,http://id.loc.gov/authorities/subjects/sh85133730.marcxml.xml,,
3627,Temple of Antoninus and Faustina,http://id.loc.gov/authorities/names/no94022516,no94022516,http://id.loc.gov/authorities/names/no94022516.marcxml.xml,,
6363,"Temple of Apollo (Rome, Italy)",http://id.loc.gov/authorities/subjects/sh92006153,sh92006153,http://id.loc.gov/authorities/subjects/sh92006153.marcxml.xml,,
